UR5e_test1_0_2024-03-12_18h36m50s
time, nearest_collision_contact_body_1, nearest_collision_body_type_1, nearest_collision_contact_body_2, nearest_collision_body_type_2, nearest_collision_position_x, nearest_collision_position_y, nearest_collision_position_z, nearest_collision_normal_x, nearest_collision_normal_y, nearest_collision_normal_z, nearest_collision_depth, elbow_joint, finger_joint, left_inner_finger_joint, left_inner_knuckle_joint, right_finger_joint, right_inner_finger_joint, right_inner_knuckle_joint, shoulder_lift_joint, shoulder_pan_joint, wrist_1_joint, wrist_2_joint, wrist_3_joint, shoulder_link_position_x, shoulder_link_position_y, shoulder_link_position_z, shoulder_link_quaternion_x, shoulder_link_quaternion_y, shoulder_link_quaternion_z, shoulder_link_quaternion_w, upper_arm_link_position_x, upper_arm_link_position_y, upper_arm_link_position_z, upper_arm_link_quaternion_x, upper_arm_link_quaternion_y, upper_arm_link_quaternion_z, upper_arm_link_quaternion_w, forearm_link_position_x, forearm_link_position_y, forearm_link_position_z, forearm_link_quaternion_x, forearm_link_quaternion_y, forearm_link_quaternion_z, forearm_link_quaternion_w, wrist_1_link_position_x, wrist_1_link_position_y, wrist_1_link_position_z, wrist_1_link_quaternion_x, wrist_1_link_quaternion_y, wrist_1_link_quaternion_z, wrist_1_link_quaternion_w, wrist_2_link_position_x, wrist_2_link_position_y, wrist_2_link_position_z, wrist_2_link_quaternion_x, wrist_2_link_quaternion_y, wrist_2_link_quaternion_z, wrist_2_link_quaternion_w, wrist_3_link_position_x, wrist_3_link_position_y, wrist_3_link_position_z, wrist_3_link_quaternion_x, wrist_3_link_quaternion_y, wrist_3_link_quaternion_z, wrist_3_link_quaternion_w, tcp_link_position_x, tcp_link_position_y, tcp_link_position_z, tcp_link_quaternion_x, tcp_link_quaternion_y, tcp_link_quaternion_z, tcp_link_quaternion_w, tcp_collision_link_position_x, tcp_collision_link_position_y, tcp_collision_link_position_z, tcp_collision_link_quaternion_x, tcp_collision_link_quaternion_y, tcp_collision_link_quaternion_z, tcp_collision_link_quaternion_w, d415_mount_link_position_x, d415_mount_link_position_y, d415_mount_link_position_z, d415_mount_link_quaternion_x, d415_mount_link_quaternion_y, d415_mount_link_quaternion_z, d415_mount_link_quaternion_w, camera_link_position_x, camera_link_position_y, camera_link_position_z, camera_link_quaternion_x, camera_link_quaternion_y, camera_link_quaternion_z, camera_link_quaternion_w, coupler_position_x, coupler_position_y, coupler_position_z, coupler_quaternion_x, coupler_quaternion_y, coupler_quaternion_z, coupler_quaternion_w, cable_protector_position_x, cable_protector_position_y, cable_protector_position_z, cable_protector_quaternion_x, cable_protector_quaternion_y, cable_protector_quaternion_z, cable_protector_quaternion_w, gripper_body_position_x, gripper_body_position_y, gripper_body_position_z, gripper_body_quaternion_x, gripper_body_quaternion_y, gripper_body_quaternion_z, gripper_body_quaternion_w, left_outer_knuckle_position_x, left_outer_knuckle_position_y, left_outer_knuckle_position_z, left_outer_knuckle_quaternion_x, left_outer_knuckle_quaternion_y, left_outer_knuckle_quaternion_z, left_outer_knuckle_quaternion_w, left_outer_finger_position_x, left_outer_finger_position_y, left_outer_finger_position_z, left_outer_finger_quaternion_x, left_outer_finger_quaternion_y, left_outer_finger_quaternion_z, left_outer_finger_quaternion_w, left_inner_finger_position_x, left_inner_finger_position_y, left_inner_finger_position_z, left_inner_finger_quaternion_x, left_inner_finger_quaternion_y, left_inner_finger_quaternion_z, left_inner_finger_quaternion_w, left_inner_finger_pad_position_x, left_inner_finger_pad_position_y, left_inner_finger_pad_position_z, left_inner_finger_pad_quaternion_x, left_inner_finger_pad_quaternion_y, left_inner_finger_pad_quaternion_z, left_inner_finger_pad_quaternion_w, left_inner_knuckle_position_x, left_inner_knuckle_position_y, left_inner_knuckle_position_z, left_inner_knuckle_quaternion_x, left_inner_knuckle_quaternion_y, left_inner_knuckle_quaternion_z, left_inner_knuckle_quaternion_w, right_outer_knuckle_position_x, right_outer_knuckle_position_y, right_outer_knuckle_position_z, right_outer_knuckle_quaternion_x, right_outer_knuckle_quaternion_y, right_outer_knuckle_quaternion_z, right_outer_knuckle_quaternion_w, right_outer_finger_position_x, right_outer_finger_position_y, right_outer_finger_position_z, right_outer_finger_quaternion_x, right_outer_finger_quaternion_y, right_outer_finger_quaternion_z, right_outer_finger_quaternion_w, right_inner_finger_position_x, right_inner_finger_position_y, right_inner_finger_position_z, right_inner_finger_quaternion_x, right_inner_finger_quaternion_y, right_inner_finger_quaternion_z, right_inner_finger_quaternion_w, right_inner_finger_pad_position_x, right_inner_finger_pad_position_y, right_inner_finger_pad_position_z, right_inner_finger_pad_quaternion_x, right_inner_finger_pad_quaternion_y, right_inner_finger_pad_quaternion_z, right_inner_finger_pad_quaternion_w, right_inner_knuckle_position_x, right_inner_knuckle_position_y, right_inner_knuckle_position_z, right_inner_knuckle_quaternion_x, right_inner_knuckle_quaternion_y, right_inner_knuckle_quaternion_z, right_inner_knuckle_quaternion_w, shoulder_link_collision_x, shoulder_link_collision_y, shoulder_link_collision_z, upper_arm_link_collision_x, upper_arm_link_collision_y, upper_arm_link_collision_z, forearm_link_collision_x, forearm_link_collision_y, forearm_link_collision_z, wrist_1_link_collision_x, wrist_1_link_collision_y, wrist_1_link_collision_z, wrist_2_link_collision_x, wrist_2_link_collision_y, wrist_2_link_collision_z, wrist_3_link_collision_x, wrist_3_link_collision_y, wrist_3_link_collision_z, tcp_link_collision_x, tcp_link_collision_y, tcp_link_collision_z, tcp_collision_link_collision_x, tcp_collision_link_collision_y, tcp_collision_link_collision_z, d415_mount_link_collision_x, d415_mount_link_collision_y, d415_mount_link_collision_z, camera_link_collision_x, camera_link_collision_y, camera_link_collision_z, coupler_collision_x, coupler_collision_y, coupler_collision_z, cable_protector_collision_x, cable_protector_collision_y, cable_protector_collision_z, gripper_body_collision_x, gripper_body_collision_y, gripper_body_collision_z, left_outer_knuckle_collision_x, left_outer_knuckle_collision_y, left_outer_knuckle_collision_z, left_outer_finger_collision_x, left_outer_finger_collision_y, left_outer_finger_collision_z, left_inner_finger_collision_x, left_inner_finger_collision_y, left_inner_finger_collision_z, left_inner_finger_pad_collision_x, left_inner_finger_pad_collision_y, left_inner_finger_pad_collision_z, left_inner_knuckle_collision_x, left_inner_knuckle_collision_y, left_inner_knuckle_collision_z, right_outer_knuckle_collision_x, right_outer_knuckle_collision_y, right_outer_knuckle_collision_z, right_outer_finger_collision_x, right_outer_finger_collision_y, right_outer_finger_collision_z, right_inner_finger_collision_x, right_inner_finger_collision_y, right_inner_finger_collision_z, right_inner_finger_pad_collision_x, right_inner_finger_pad_collision_y, right_inner_finger_pad_collision_z, right_inner_knuckle_collision_x, right_inner_knuckle_collision_y, right_inner_knuckle_collision_z, 
502000000, upper_arm_link, 0, table_2x8ft, 0, 0.0783993, 0.173351, 0.711945, 0.000170542, 0.715469, -0.698644, 0.303366, 1.30062, 0.00796293, -0.00796293, 0.00796293, 0.00796293, -0.00796293, 0.00796293, -1.32929, -0.519134, 0.0350356, -0.524093, 3.13933, 0, 0, 0.7625, 0, 0, 0.966501, 0.256662, 0, 0, 0.7625, -0.278664, 0.649882, 0.426006, 0.564375, 0.0882536, -0.0504293, 1.17517, 0.171673, 0.685951, 0.680748, 0.191265, 0.494775, -0.129193, 1.18641, 0.183663, 0.682838, 0.683994, 0.179311, 0.494224, -0.128878, 1.08671, -0.00247901, 0.999992, 0.00158655, -0.00276062, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.492924, 0.133717, 1.08755, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0, 0, 0, 0, 0, 0, 1, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.513468, -0.013999, 1.02951, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0.493691, -0.0212804, 1.08705, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.504287, -0.0183361, 1.12103, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.493637, -0.0102805, 1.08709, -0.499626, 0.498779, 0.502845, 0.498738, 0.523966, 0.0447743, 1.08716, -0.496773, -0.501608, -0.496745, 0.504827, 0.555516, 0.0410817, 1.08705, -0.496773, -0.501608, -0.496745, 0.504827, 0.561007, 0.0882563, 1.08718, -0.498779, -0.499626, -0.498738, 0.502845, 0.538827, 0.120567, 1.08736, -0.498779, -0.499626, -0.498738, 0.502845, 0.506032, 0.0512014, 1.08724, -0.496773, -0.501608, -0.496745, 0.504827, 0.462764, 0.0444707, 1.08736, -0.497637, 0.500777, 0.500855, 0.500724, 0.431252, 0.0404654, 1.08745, -0.497637, 0.500777, 0.500855, 0.500724, 0.425294, 0.0875832, 1.08762, -0.499626, 0.498779, 0.502845, 0.498738, 0.447154, 0.120112, 1.08765, -0.499626, 0.498779, 0.502845, 0.498738, 0.480633, 0.0510754, 1.08732, -0.497637, 0.500777, 0.500855, 0.500724, 0.401338, -0.0401541, 0.248864, 0.231434, -0.112669, -0.0632912, 0.0544546, 0.0897894, -0.0343123, -0.252645, 0.150913, -0.00444557, -0.236638, 0.141211, 0.0642763, -0.231434, 0.112669, 0.0632912, 0, 0, 0, 0, 0, 0, -0.220342, 0.106715, 0.060156, -0.229989, 0.0862132, 0.059713, -0.231647, 0.0825573, 0.0596205, 0.00174678, -0.0240764, 0.00379268, -0.221693, 0.0487383, 0.0531853, -0.284426, 0.0469925, 0.0664609, -0.318891, 0.0373494, 0.0609368, -0.305299, -0.00654804, 0.0618447, -0.304002, -0.00521561, 0.058447, -0.267785, 0.0407957, 0.0534272, -0.196089, 0.0444713, 0.0475592, -0.191023, 0.010081, 0.042181, -0.191944, 0.00781732, 0.0422403, -0.214994, -0.00326286, 0.0457255, -0.208704, 0.000677239, 0.044599, 
602000000, upper_arm_link, 0, table_2x8ft, 0, 0.0783993, 0.173351, 0.711945, 0.000170542, 0.715469, -0.698644, 0.303366, 1.30062, 0.00796506, -0.00796506, 0.00796506, 0.00796506, -0.00796506, 0.00796506, -1.32929, -0.519134, 0.0350356, -0.524093, 3.13933, 0, 0, 0.7625, 0, 0, 0.966501, 0.256662, 0, 0, 0.7625, -0.278664, 0.649882, 0.426006, 0.564375, 0.0882536, -0.0504293, 1.17517, 0.171673, 0.685951, 0.680748, 0.191265, 0.494775, -0.129193, 1.18641, 0.183663, 0.682838, 0.683994, 0.179311, 0.494224, -0.128878, 1.08671, -0.00247901, 0.999992, 0.00158655, -0.00276062, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.492924, 0.133717, 1.08755, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0, 0, 0, 0, 0, 0, 1, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.513468, -0.013999, 1.02951, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0.493691, -0.0212804, 1.08705, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.504287, -0.0183361, 1.12103, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.493637, -0.0102805, 1.08709, -0.499626, 0.498779, 0.502845, 0.498738, 0.523966, 0.0447743, 1.08716, -0.496772, -0.501609, -0.496745, 0.504828, 0.555516, 0.0410817, 1.08705, -0.496772, -0.501609, -0.496745, 0.504828, 0.561007, 0.0882564, 1.08718, -0.498779, -0.499626, -0.498738, 0.502845, 0.538826, 0.120567, 1.08736, -0.498779, -0.499626, -0.498738, 0.502845, 0.506032, 0.0512014, 1.08724, -0.496772, -0.501609, -0.496745, 0.504828, 0.462764, 0.0444707, 1.08736, -0.497636, 0.500777, 0.500855, 0.500724, 0.431252, 0.0404654, 1.08745, -0.497636, 0.500777, 0.500855, 0.500724, 0.425294, 0.0875833, 1.08762, -0.499626, 0.498779, 0.502845, 0.498738, 0.447154, 0.120112, 1.08765, -0.499626, 0.498779, 0.502845, 0.498738, 0.480633, 0.0510754, 1.08732, -0.497636, 0.500777, 0.500855, 0.500724, 0.401338, -0.0401541, 0.248864, 0.231434, -0.112669, -0.0632912, 0.0544546, 0.0897894, -0.0343123, -0.252645, 0.150913, -0.00444557, -0.236638, 0.141211, 0.0642763, -0.231434, 0.112669, 0.0632912, 0, 0, 0, 0, 0, 0, -0.220342, 0.106715, 0.060156, -0.229989, 0.0862132, 0.059713, -0.231647, 0.0825573, 0.0596205, 0.00174678, -0.0240764, 0.00379268, -0.221693, 0.0487383, 0.0531853, -0.284426, 0.0469925, 0.0664609, -0.318891, 0.0373487, 0.0609368, -0.305299, -0.00654804, 0.0618447, -0.304002, -0.00521568, 0.058447, -0.267785, 0.0407957, 0.0534272, -0.196089, 0.0444713, 0.0475592, -0.191024, 0.0100809, 0.042181, -0.191944, 0.00781724, 0.0422403, -0.214994, -0.00326293, 0.0457255, -0.208704, 0.00067715, 0.0445991, 
706000000, upper_arm_link, 0, table_2x8ft, 0, 0.0783993, 0.173351, 0.711945, 0.000170542, 0.715469, -0.698644, 0.303366, 1.30062, 0.00796726, -0.00796726, 0.00796726, 0.00796726, -0.00796726, 0.00796726, -1.32929, -0.519134, 0.0350356, -0.524093, 3.13933, 0, 0, 0.7625, 0, 0, 0.966501, 0.256662, 0, 0, 0.7625, -0.278664, 0.649882, 0.426006, 0.564375, 0.0882536, -0.0504293, 1.17517, 0.171673, 0.685951, 0.680748, 0.191265, 0.494775, -0.129193, 1.18641, 0.183663, 0.682838, 0.683994, 0.179311, 0.494224, -0.128878, 1.08671, -0.00247901, 0.999992, 0.00158655, -0.00276062, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.492924, 0.133717, 1.08755, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0, 0, 0, 0, 0, 0, 1, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.513468, -0.013999, 1.02951, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0.493691, -0.0212804, 1.08705, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.504287, -0.0183361, 1.12103, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.493637, -0.0102805, 1.08709, -0.499626, 0.498779, 0.502845, 0.498738, 0.523966, 0.0447743, 1.08716, -0.496772, -0.501609, -0.496744, 0.504828, 0.555516, 0.0410818, 1.08705, -0.496772, -0.501609, -0.496744, 0.504828, 0.561007, 0.0882565, 1.08718, -0.498779, -0.499626, -0.498738, 0.502845, 0.538826, 0.120567, 1.08736, -0.498779, -0.499626, -0.498738, 0.502845, 0.506032, 0.0512014, 1.08724, -0.496772, -0.501609, -0.496744, 0.504828, 0.462764, 0.0444707, 1.08736, -0.497636, 0.500778, 0.500854, 0.500725, 0.431252, 0.0404655, 1.08745, -0.497636, 0.500778, 0.500854, 0.500725, 0.425295, 0.0875834, 1.08762, -0.499626, 0.498779, 0.502845, 0.498738, 0.447154, 0.120112, 1.08765, -0.499626, 0.498779, 0.502845, 0.498738, 0.480633, 0.0510754, 1.08732, -0.497636, 0.500778, 0.500854, 0.500725, 0.401338, -0.0401541, 0.248864, 0.231434, -0.112669, -0.0632912, 0.0544546, 0.0897894, -0.0343123, -0.252645, 0.150913, -0.00444557, -0.236638, 0.141211, 0.0642763, -0.231434, 0.112669, 0.0632912, 0, 0, 0, 0, 0, 0, -0.220342, 0.106715, 0.060156, -0.229989, 0.0862132, 0.059713, -0.231647, 0.0825573, 0.0596205, 0.00174678, -0.0240764, 0.00379268, -0.221693, 0.0487383, 0.0531853, -0.284426, 0.0469926, 0.0664609, -0.318891, 0.0373479, 0.0609368, -0.305299, -0.00654803, 0.0618447, -0.304002, -0.00521577, 0.058447, -0.267785, 0.0407957, 0.0534272, -0.196089, 0.0444712, 0.0475592, -0.191024, 0.0100808, 0.042181, -0.191944, 0.00781715, 0.0422403, -0.214994, -0.00326303, 0.0457255, -0.208704, 0.000677046, 0.0445991, 
802000000, upper_arm_link, 0, table_2x8ft, 0, 0.0783993, 0.173351, 0.711945, 0.000170542, 0.715469, -0.698644, 0.303366, 1.30062, 0.00796926, -0.00796926, 0.00796926, 0.00796926, -0.00796926, 0.00796926, -1.32929, -0.519134, 0.0350356, -0.524093, 3.13933, 0, 0, 0.7625, 0, 0, 0.966501, 0.256662, 0, 0, 0.7625, -0.278664, 0.649882, 0.426006, 0.564375, 0.0882536, -0.0504293, 1.17517, 0.171673, 0.685951, 0.680748, 0.191265, 0.494775, -0.129193, 1.18641, 0.183663, 0.682838, 0.683994, 0.179311, 0.494224, -0.128878, 1.08671, -0.00247901, 0.999992, 0.00158655, -0.00276062, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.492924, 0.133717, 1.08755, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0, 0, 0, 0, 0, 0, 1, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.513468, -0.013999, 1.02951, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0.493691, -0.0212804, 1.08705, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.504287, -0.0183361, 1.12103, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.493637, -0.0102805, 1.08709, -0.499626, 0.498779, 0.502845, 0.498738, 0.523966, 0.0447743, 1.08716, -0.496771, -0.50161, -0.496744, 0.504829, 0.555516, 0.0410819, 1.08705, -0.496771, -0.50161, -0.496744, 0.504829, 0.561007, 0.0882566, 1.08718, -0.498779, -0.499626, -0.498738, 0.502845, 0.538826, 0.120567, 1.08736, -0.498779, -0.499626, -0.498738, 0.502845, 0.506032, 0.0512014, 1.08724, -0.496771, -0.50161, -0.496744, 0.504829, 0.462764, 0.0444707, 1.08736, -0.497635, 0.500778, 0.500854, 0.500725, 0.431252, 0.0404656, 1.08745, -0.497635, 0.500778, 0.500854, 0.500725, 0.425295, 0.0875835, 1.08762, -0.499626, 0.498779, 0.502845, 0.498738, 0.447154, 0.120112, 1.08765, -0.499626, 0.498779, 0.502845, 0.498738, 0.480633, 0.0510754, 1.08732, -0.497635, 0.500778, 0.500854, 0.500725, 0.401338, -0.0401541, 0.248864, 0.231434, -0.112669, -0.0632912, 0.0544546, 0.0897894, -0.0343123, -0.252645, 0.150913, -0.00444557, -0.236638, 0.141211, 0.0642763, -0.231434, 0.112669, 0.0632912, 0, 0, 0, 0, 0, 0, -0.220342, 0.106715, 0.060156, -0.229989, 0.0862132, 0.059713, -0.231647, 0.0825573, 0.0596205, 0.00174678, -0.0240764, 0.00379268, -0.221693, 0.0487383, 0.0531853, -0.284426, 0.0469926, 0.0664609, -0.318891, 0.0373475, 0.0609368, -0.305299, -0.00654803, 0.0618447, -0.304002, -0.00521583, 0.058447, -0.267785, 0.0407957, 0.0534272, -0.196089, 0.0444711, 0.0475592, -0.191024, 0.0100808, 0.042181, -0.191944, 0.00781709, 0.0422403, -0.214994, -0.00326309, 0.0457256, -0.208704, 0.000676973, 0.0445991, 
902000000, upper_arm_link, 0, table_2x8ft, 0, 0.0783993, 0.173351, 0.711945, 0.000170542, 0.715469, -0.698644, 0.303366, 1.30062, 0.00797133, -0.00797133, 0.00797133, 0.00797133, -0.00797133, 0.00797133, -1.32929, -0.519134, 0.0350356, -0.524093, 3.13933, 0, 0, 0.7625, 0, 0, 0.966501, 0.256662, 0, 0, 0.7625, -0.278664, 0.649882, 0.426006, 0.564375, 0.0882536, -0.0504293, 1.17517, 0.171673, 0.685951, 0.680748, 0.191265, 0.494775, -0.129193, 1.18641, 0.183663, 0.682838, 0.683994, 0.179311, 0.494224, -0.128878, 1.08671, -0.00247901, 0.999992, 0.00158655, -0.00276062, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.492924, 0.133717, 1.08755, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0, 0, 0, 0, 0, 0, 1, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.513468, -0.013999, 1.02951, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0.493691, -0.0212804, 1.08705, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.504287, -0.0183361, 1.12103, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.493637, -0.0102805, 1.08709, -0.499626, 0.498779, 0.502845, 0.498738, 0.523966, 0.0447743, 1.08716, -0.496771, -0.50161, -0.496743, 0.504829, 0.555516, 0.0410819, 1.08705, -0.496771, -0.50161, -0.496743, 0.504829, 0.561007, 0.0882566, 1.08718, -0.498779, -0.499626, -0.498738, 0.502845, 0.538826, 0.120567, 1.08736, -0.498779, -0.499626, -0.498738, 0.502845, 0.506032, 0.0512014, 1.08724, -0.496771, -0.50161, -0.496743, 0.504829, 0.462764, 0.0444707, 1.08736, -0.497635, 0.500779, 0.500853, 0.500726, 0.431252, 0.0404656, 1.08745, -0.497635, 0.500779, 0.500853, 0.500726, 0.425295, 0.0875836, 1.08762, -0.499626, 0.498779, 0.502845, 0.498738, 0.447154, 0.120112, 1.08765, -0.499626, 0.498779, 0.502845, 0.498738, 0.480633, 0.0510754, 1.08732, -0.497635, 0.500779, 0.500853, 0.500726, 0.401338, -0.0401541, 0.248864, 0.231434, -0.112669, -0.0632912, 0.0544546, 0.0897894, -0.0343123, -0.252645, 0.150913, -0.00444557, -0.236638, 0.141211, 0.0642763, -0.231434, 0.112669, 0.0632912, 0, 0, 0, 0, 0, 0, -0.220342, 0.106715, 0.060156, -0.229989, 0.0862132, 0.059713, -0.231647, 0.0825573, 0.0596205, 0.00174678, -0.0240764, 0.00379268, -0.221693, 0.0487383, 0.0531853, -0.284426, 0.0469926, 0.0664609, -0.318891, 0.0373468, 0.0609368, -0.305299, -0.00654804, 0.0618447, -0.304002, -0.00521592, 0.058447, -0.267785, 0.0407957, 0.0534272, -0.196089, 0.044471, 0.0475592, -0.191024, 0.0100807, 0.042181, -0.191944, 0.00781699, 0.0422403, -0.214995, -0.00326318, 0.0457255, -0.208704, 0.000676868, 0.0445991, 
2000000, upper_arm_link, 0, table_2x8ft, 0, 0.0783993, 0.173351, 0.711945, 0.000170542, 0.715469, -0.698644, 0.303366, 1.30062, 0.00797338, -0.00797338, 0.00797338, 0.00797338, -0.00797338, 0.00797338, -1.32929, -0.519134, 0.0350356, -0.524093, 3.13933, 0, 0, 0.7625, 0, 0, 0.966501, 0.256662, 0, 0, 0.7625, -0.278664, 0.649882, 0.426006, 0.564375, 0.0882536, -0.0504293, 1.17517, 0.171673, 0.685951, 0.680748, 0.191265, 0.494775, -0.129193, 1.18641, 0.183663, 0.682838, 0.683994, 0.179311, 0.494224, -0.128878, 1.08671, -0.00247901, 0.999992, 0.00158655, -0.00276062, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.492924, 0.133717, 1.08755, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0, 0, 0, 0, 0, 0, 1, 0.493731, -0.0292802, 1.08703, -0.705979, -0.000599327, 0.00290399, 0.708227, 0.513468, -0.013999, 1.02951, 0.705351, 0.708854, -2.84913e-05, -0.00227617, 0.493691, -0.0212804, 1.08705, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.504287, -0.0183361, 1.12103, -0.000599327, 0.705979, 0.708227, -0.00290399, 0.493637, -0.0102805, 1.08709, -0.499626, 0.498779, 0.502845, 0.498738, 0.523966, 0.0447743, 1.08716, -0.49677, -0.501611, -0.496743, 0.50483, 0.555516, 0.041082, 1.08705, -0.49677, -0.501611, -0.496743, 0.50483, 0.561007, 0.0882567, 1.08718, -0.498779, -0.499626, -0.498738, 0.502845, 0.538826, 0.120567, 1.08736, -0.498779, -0.499626, -0.498738, 0.502845, 0.506032, 0.0512014, 1.08724, -0.49677, -0.501611, -0.496743, 0.50483, 0.462764, 0.0444707, 1.08736, -0.497634, 0.500779, 0.500853, 0.500726, 0.431252, 0.0404657, 1.08745, -0.497634, 0.500779, 0.500853, 0.500726, 0.425295, 0.0875836, 1.08762, -0.499626, 0.498779, 0.502845, 0.498738, 0.447154, 0.120112, 1.08765, -0.499626, 0.498779, 0.502845, 0.498738, 0.480633, 0.0510754, 1.08732, -0.497634, 0.500779, 0.500853, 0.500726, 0.401338, -0.0401541, 0.248864, 0.231434, -0.112669, -0.0632912, 0.0544546, 0.0897894, -0.0343123, -0.252645, 0.150913, -0.00444557, -0.236638, 0.141211, 0.0642763, -0.231434, 0.112669, 0.0632912, 0, 0, 0, 0, 0, 0, -0.220342, 0.106715, 0.060156, -0.229989, 0.0862132, 0.059713, -0.231647, 0.0825573, 0.0596205, 0.00174678, -0.0240764, 0.00379268, -0.221693, 0.0487383, 0.0531853, -0.284426, 0.0469926, 0.0664609, -0.318891, 0.0373462, 0.0609368, -0.305299, -0.00654803, 0.0618447, -0.304002, -0.00521599, 0.058447, -0.267785, 0.0407957, 0.0534272, -0.19609, 0.0444709, 0.0475592, -0.191024, 0.0100806, 0.042181, -0.191944, 0.00781693, 0.0422403, -0.214995, -0.00326325, 0.0457256, -0.208704, 0.000676789, 0.0445991, 
